,Date,H_TDH_U_L2_N
303,2022-06-28T03:41:00Z,5.152605735764998
304,2022-06-28T03:42:00Z,5.352944817624946
305,2022-06-28T03:43:00Z,5.682519977725185
306,2022-06-28T03:44:00Z,5.049568600060878
307,2022-06-28T03:45:00Z,4.757949324794651
308,2022-06-28T03:46:00Z,5.083587185020186
309,2022-06-28T03:47:00Z,4.957593589029651
310,2022-06-28T03:48:00Z,4.934896213281357
311,2022-06-28T03:49:00Z,4.985849505777528
312,2022-06-28T03:50:00Z,5.494224401364332
313,2022-06-28T03:51:00Z,5.090535361269664
314,2022-06-28T03:52:00Z,4.993492499651953
315,2022-06-28T03:53:00Z,5.185956981762497
316,2022-06-28T03:54:00Z,5.156543035639706
317,2022-06-28T03:55:00Z,5.0997995962689675
318,2022-06-28T03:56:00Z,5.561158499234304
319,2022-06-28T03:57:00Z,4.738031219546153
320,2022-06-28T03:58:00Z,4.9469397187804525
321,2022-06-28T03:59:00Z,4.99673498190171
322,2022-06-28T04:00:00Z,4.856845033412225
323,2022-06-28T04:01:00Z,4.998819434776552
324,2022-06-28T04:02:00Z,5.724903852846998
325,2022-06-28T04:03:00Z,4.918220590282609
326,2022-06-28T04:04:00Z,5.449029851556287
327,2022-06-28T04:05:00Z,5.158859094389532
328,2022-06-28T04:06:00Z,4.980754176527911
329,2022-06-28T04:07:00Z,5.057878932897117
330,2022-06-28T04:08:00Z,4.848507221912852
331,2022-06-28T04:09:00Z,4.997661405401643
332,2022-06-28T04:10:00Z,4.735715160796323
333,2022-06-28T04:11:00Z,5.285779113879992
334,2022-06-28T04:12:00Z,5.007388852150911
335,2022-06-28T04:13:00Z,4.924010737157178
336,2022-06-28T04:14:00Z,4.966857824028959
337,2022-06-28T04:15:00Z,4.765129106919114
338,2022-06-28T04:16:00Z,4.967784247528889
339,2022-06-28T04:17:00Z,5.077333826395657
340,2022-06-28T04:18:00Z,5.026380533899486
341,2022-06-28T04:19:00Z,4.662064492551856
342,2022-06-28T04:20:00Z,4.8718994152860935
343,2022-06-28T04:21:00Z,4.973342788528467
344,2022-06-28T04:22:00Z,4.8603191215369606
345,2022-06-28T04:23:00Z,4.819788093415007
346,2022-06-28T04:24:00Z,5.031012651399136
347,2022-06-28T04:25:00Z,5.155086666493626
348,2022-06-28T04:26:00Z,4.3547234964499495
349,2022-06-28T04:27:00Z,4.253048517332591
350,2022-06-28T04:28:00Z,4.173376096338577
351,2022-06-28T04:29:00Z,4.17800821383823
352,2022-06-28T04:30:00Z,5.672792530975914
353,2022-06-28T04:31:00Z,5.292958896004455
354,2022-06-28T04:32:00Z,4.45014511694278
355,2022-06-28T04:33:00Z,4.625933976054576
356,2022-06-28T04:34:00Z,4.441344093693445
357,2022-06-28T04:35:00Z,4.571969807183629
358,2022-06-28T04:36:00Z,4.703058732423777
359,2022-06-28T04:37:00Z,4.666465004176528
360,2022-06-28T04:38:00Z,4.946244901155503
361,2022-06-28T04:39:00Z,5.258449620632049
362,2022-06-28T04:40:00Z,5.0055360051510505
363,2022-06-28T04:41:00Z,4.974269212028399
364,2022-06-28T04:42:00Z,5.236447062508703
365,2022-06-28T04:43:00Z,5.198232093136571
366,2022-06-28T04:44:00Z,5.236447062508705
367,2022-06-28T04:45:00Z,5.407811856855996
368,2022-06-28T04:46:00Z,5.567643463733816
369,2022-06-28T04:47:00Z,5.336500800501183
370,2022-06-28T04:48:00Z,5.462031184741751
371,2022-06-28T04:49:00Z,5.910651764583043
372,2022-06-28T04:50:00Z,6.2613030593066945
373,2022-06-28T04:51:00Z,7.43786090421829
374,2022-06-28T04:52:00Z,7.4549997389669995
375,2022-06-28T04:53:00Z,7.2396062752331884
376,2022-06-28T04:54:00Z,8.144027217040236
377,2022-06-28T04:55:00Z,6.765740655018792
378,2022-06-28T04:56:00Z,7.763498764443821
379,2022-06-28T04:57:00Z,7.206486635110674
380,2022-06-28T04:58:00Z,7.312562125852708
381,2022-06-28T04:59:00Z,7.431607545593764
382,2022-06-28T05:00:00Z,7.479549961715156
383,2022-06-28T05:01:00Z,7.061732963246552
384,2022-06-28T05:02:00Z,7.901072654183489
385,2022-06-28T05:03:00Z,7.4867297438396205
386,2022-06-28T05:04:00Z,7.849887755812332
387,2022-06-28T05:05:00Z,7.864015714186273
388,2022-06-28T05:06:00Z,7.639236324230706
389,2022-06-28T05:07:00Z,7.51104836071279
390,2022-06-28T05:08:00Z,7.092768150494222
391,2022-06-28T05:09:00Z,7.463569156341361
392,2022-06-28T05:10:00Z,7.187958165112069
393,2022-06-28T05:11:00Z,6.8039556243909205
394,2022-06-28T05:12:00Z,7.291022779479329
395,2022-06-28T05:13:00Z,7.132835966866211
396,2022-06-28T05:14:00Z,6.878069504385351
397,2022-06-28T05:15:00Z,6.739105979395794
398,2022-06-28T05:16:00Z,6.362514826674092
399,2022-06-28T05:17:00Z,7.653949185577058
400,2022-06-28T05:18:00Z,8.326764252401496
401,2022-06-28T05:19:00Z,8.10951794166782
402,2022-06-28T05:20:00Z,8.128046411666432
403,2022-06-28T05:21:00Z,7.7813324168174836
404,2022-06-28T05:22:00Z,7.045983763747739
405,2022-06-28T05:23:00Z,7.7345480300709974
406,2022-06-28T05:24:00Z,8.041194208547958
407,2022-06-28T05:25:00Z,7.919137912432131
408,2022-06-28T05:26:00Z,7.5073387411897645
409,2022-06-28T05:27:00Z,7.177304294862867
410,2022-06-28T05:28:00Z,7.385517976472224
411,2022-06-28T05:29:00Z,7.734779635945983
412,2022-06-28T05:30:00Z,7.243080363357925
413,2022-06-28T05:31:00Z,7.166650424613673
414,2022-06-28T05:32:00Z,7.002673465125987
415,2022-06-28T05:33:00Z,7.042278069748013
416,2022-06-28T05:34:00Z,6.461178929416677
417,2022-06-28T05:35:00Z,7.587015087707084
418,2022-06-28T05:36:00Z,6.7073759745231785
419,2022-06-28T05:37:00Z,6.692553198524293
420,2022-06-28T05:38:00Z,7.573118735208128
421,2022-06-28T05:39:00Z,7.183557653487399
422,2022-06-28T05:40:00Z,7.427207033969093
423,2022-06-28T05:41:00Z,7.468240529074061
424,2022-06-28T05:42:00Z,6.940371484755673
425,2022-06-28T05:43:00Z,7.333072534650343
426,2022-06-28T05:44:00Z,7.7646567938187365
427,2022-06-28T05:45:00Z,7.457779009466792
428,2022-06-28T05:46:00Z,7.800810863455848
429,2022-06-28T05:47:00Z,7.9538787936795154
430,2022-06-28T05:48:00Z,7.605775163580672
431,2022-06-28T05:49:00Z,7.258134745231796
432,2022-06-28T05:50:00Z,7.341744466100517
433,2022-06-28T05:51:00Z,6.3198993456772925
434,2022-06-28T05:52:00Z,6.219382395934844
435,2022-06-28T05:53:00Z,6.041277478073227
436,2022-06-28T05:54:00Z,7.675256926075453
437,2022-06-28T05:55:00Z,7.936971564805792
438,2022-06-28T05:56:00Z,7.16850327161353
439,2022-06-28T05:57:00Z,6.7483702143951
440,2022-06-28T05:58:00Z,7.425585792844216
441,2022-06-28T05:59:00Z,6.84402344076291
442,2022-06-28T06:00:00Z,7.24261715160796
443,2022-06-28T06:01:00Z,6.963068860503969
444,2022-06-28T06:02:00Z,7.45453652721704
445,2022-06-28T06:03:00Z,7.571034282333286
446,2022-06-28T06:04:00Z,7.090452091744395
447,2022-06-28T06:05:00Z,7.69355379019908
448,2022-06-28T06:06:00Z,7.893845765779365
449,2022-06-28T06:07:00Z,7.816768115689821
450,2022-06-28T06:08:00Z,7.452220468467212
451,2022-06-28T06:09:00Z,7.451988862592231
452,2022-06-28T06:10:00Z,7.397561481971322
453,2022-06-28T06:11:00Z,6.961447619379093
454,2022-06-28T06:12:00Z,7.720420071697062
455,2022-06-28T06:13:00Z,7.936739958930806
456,2022-06-28T06:14:00Z,7.340818042600585
457,2022-06-28T06:15:00Z,7.921222365306974
458,2022-06-28T06:16:00Z,6.9598263782542125
459,2022-06-28T06:17:00Z,7.617123851454822
460,2022-06-28T06:18:00Z,7.105043261868297
461,2022-06-28T06:19:00Z,7.497615219963804
462,2022-06-28T06:20:00Z,7.2458596338577195
463,2022-06-28T06:21:00Z,7.192821888486704
464,2022-06-28T06:22:00Z,7.274578762355557
465,2022-06-28T06:23:00Z,7.495299161213972
466,2022-06-28T06:24:00Z,7.077482162745372
467,2022-06-28T06:25:00Z,7.6671507204510645
468,2022-06-28T06:26:00Z,7.379264617847691
469,2022-06-28T06:27:00Z,7.8830113214581505
470,2022-06-28T06:28:00Z,8.065281219546149
471,2022-06-28T06:29:00Z,7.726673430321589
472,2022-06-28T06:30:00Z,7.650011885702348
473,2022-06-28T06:31:00Z,7.807272274815532
474,2022-06-28T06:32:00Z,7.542315153835443
475,2022-06-28T06:33:00Z,7.2354373694835
