,Date,F
214,2022-06-28T02:12:00Z,49.97971428571429
215,2022-06-28T02:13:00Z,49.99350285714287
216,2022-06-28T02:14:00Z,49.985278095238165
217,2022-06-28T02:15:00Z,49.99688952380955
218,2022-06-28T02:16:00Z,49.98431047619047
219,2022-06-28T02:17:00Z,49.98576190476195
220,2022-06-28T02:18:00Z,49.990841904761886
221,2022-06-28T02:19:00Z,49.99326095238103
222,2022-06-28T02:20:00Z,50.00656571428573
223,2022-06-28T02:21:00Z,49.99835325262314
224,2022-06-28T02:22:00Z,49.99713142857152
225,2022-06-28T02:23:00Z,49.99761523809534
226,2022-06-28T02:24:00Z,50.00680761904763
227,2022-06-28T02:25:00Z,50.012371428571434
228,2022-06-28T02:26:00Z,50.01140380952383
229,2022-06-28T02:27:00Z,50.008984761904756
230,2022-06-28T02:28:00Z,49.998340952380985
231,2022-06-28T02:29:00Z,50.00680761904771
232,2022-06-28T02:30:00Z,49.998582857142935
233,2022-06-28T02:31:00Z,49.99374476190483
234,2022-06-28T02:32:00Z,49.971731428571424
235,2022-06-28T02:33:00Z,49.971005714285674
236,2022-06-28T02:34:00Z,49.97245714285708
237,2022-06-28T02:35:00Z,49.98310095238104
238,2022-06-28T02:36:00Z,49.98914857142857
239,2022-06-28T02:37:00Z,49.974876190476195
240,2022-06-28T02:38:00Z,49.9782628571429
241,2022-06-28T02:39:00Z,49.98068190476191
242,2022-06-28T02:40:00Z,49.995680000000114
243,2022-06-28T02:41:00Z,50.00003428571437
244,2022-06-28T02:42:00Z,49.9985992574658
245,2022-06-28T02:43:00Z,49.99785714285724
246,2022-06-28T02:44:00Z,49.99422857142868
247,2022-06-28T02:45:00Z,49.99906666666671
248,2022-06-28T02:46:00Z,49.99398666666668
249,2022-06-28T02:47:00Z,49.97173142857138
250,2022-06-28T02:48:00Z,49.973666666666645
251,2022-06-28T02:49:00Z,49.96011999999996
252,2022-06-28T02:50:00Z,49.97390857142851
253,2022-06-28T02:51:00Z,49.978342170179594
254,2022-06-28T02:52:00Z,50.002535334947574
255,2022-06-28T02:53:00Z,50.003179047619064
256,2022-06-28T02:54:00Z,50.00680761904763
257,2022-06-28T02:55:00Z,50.00148571428582
258,2022-06-28T02:56:00Z,49.998582857142864
259,2022-06-28T02:57:00Z,49.983826666666694
260,2022-06-28T02:58:00Z,50.010436190476206
261,2022-06-28T02:59:00Z,50.02253142857144
262,2022-06-28T03:00:00Z,50.02809523809522
263,2022-06-28T03:01:00Z,50.02301523809523
264,2022-06-28T03:02:00Z,50.0153275867636
265,2022-06-28T03:03:00Z,50.02712761904771
266,2022-06-28T03:04:00Z,50.03632
267,2022-06-28T03:05:00Z,50.04285142857143
268,2022-06-28T03:06:00Z,50.03075619047628
269,2022-06-28T03:07:00Z,50.01793523809527
270,2022-06-28T03:08:00Z,50.01382285714287
271,2022-06-28T03:09:00Z,50.00680761904771
272,2022-06-28T03:10:00Z,49.99785714285724
273,2022-06-28T03:11:00Z,49.99326095238103
274,2022-06-28T03:12:00Z,50.008984761904756
275,2022-06-28T03:13:00Z,50.0099880718189
276,2022-06-28T03:14:00Z,50.00622540758687
277,2022-06-28T03:15:00Z,50.0089847619048
278,2022-06-28T03:16:00Z,50.00753333333335
279,2022-06-28T03:17:00Z,50.02156380952382
280,2022-06-28T03:18:00Z,50.01333904761907
281,2022-06-28T03:19:00Z,50.02083809523816
282,2022-06-28T03:20:00Z,50.013822857142856
283,2022-06-28T03:21:00Z,50.02374095238105
284,2022-06-28T03:22:00Z,50.026160000000075
285,2022-06-28T03:23:00Z,50.02885785310736
286,2022-06-28T03:24:00Z,50.00995238095238
287,2022-06-28T03:25:00Z,50.00753333333335
288,2022-06-28T03:26:00Z,50.01067809523814
289,2022-06-28T03:27:00Z,50.021080000000104
290,2022-06-28T03:28:00Z,50.022773333333426
291,2022-06-28T03:29:00Z,50.03631999999999
292,2022-06-28T03:30:00Z,50.01890285714292
293,2022-06-28T03:31:00Z,50.002937142857256
294,2022-06-28T03:32:00Z,49.99834095238095
295,2022-06-28T03:33:00Z,50.00971047619049
296,2022-06-28T03:34:00Z,50.02398285714296
