,Date,P_SUM
309,2022-06-28T03:47:00Z,103289.89262026767
310,2022-06-28T03:48:00Z,102520.42733991868
311,2022-06-28T03:49:00Z,101767.40991246043
312,2022-06-28T03:50:00Z,117080.7901988585
313,2022-06-28T03:51:00Z,102131.565398746
314,2022-06-28T03:52:00Z,97614.33362676475
315,2022-06-28T03:53:00Z,109017.5868453479
316,2022-06-28T03:54:00Z,110686.64219293025
317,2022-06-28T03:55:00Z,108327.45107673366
318,2022-06-28T03:56:00Z,124992.77023100734
319,2022-06-28T03:57:00Z,94132.46691116944
320,2022-06-28T03:58:00Z,103568.87381032118
321,2022-06-28T03:59:00Z,102208.09558733425
322,2022-06-28T04:00:00Z,95278.33687859429
323,2022-06-28T04:01:00Z,103188.78669613581
324,2022-06-28T04:02:00Z,125791.11500666603
325,2022-06-28T04:03:00Z,92992.79197625433
326,2022-06-28T04:04:00Z,111785.35375757937
327,2022-06-28T04:05:00Z,104596.54305638866
328,2022-06-28T04:06:00Z,98982.76641528975
329,2022-06-28T04:07:00Z,104428.67646835893
330,2022-06-28T04:08:00Z,96386.69987402548
331,2022-06-28T04:09:00Z,103486.05695263478
332,2022-06-28T04:10:00Z,94597.27279959903
333,2022-06-28T04:11:00Z,112136.11997668902
334,2022-06-28T04:12:00Z,102812.67670966689
335,2022-06-28T04:13:00Z,101120.81067029994
336,2022-06-28T04:14:00Z,103968.87616619717
337,2022-06-28T04:15:00Z,94138.26612683696
338,2022-06-28T04:16:00Z,100694.0121794431
339,2022-06-28T04:17:00Z,103301.72371872976
340,2022-06-28T04:18:00Z,100753.98059306628
341,2022-06-28T04:19:00Z,90718.48112092122
342,2022-06-28T04:20:00Z,94874.48096303275
343,2022-06-28T04:21:00Z,102098.17708393636
344,2022-06-28T04:22:00Z,95585.02740962882
345,2022-06-28T04:23:00Z,96799.84817204202
346,2022-06-28T04:24:00Z,100594.87186844493
347,2022-06-28T04:25:00Z,107448.059718853
348,2022-06-28T04:26:00Z,63424.55174511474
349,2022-06-28T04:27:00Z,11225.983485906354
350,2022-06-28T04:28:00Z,369.7275230426861
351,2022-06-28T04:29:00Z,140.9319171541318
352,2022-06-28T04:30:00Z,109038.47765913796
353,2022-06-28T04:31:00Z,112941.51262047382
354,2022-06-28T04:32:00Z,85173.67539827192
355,2022-06-28T04:33:00Z,87444.92549177127
356,2022-06-28T04:34:00Z,83224.9100919795
357,2022-06-28T04:35:00Z,90489.79394889026
358,2022-06-28T04:36:00Z,86710.06208736541
359,2022-06-28T04:37:00Z,82183.7300205144
360,2022-06-28T04:38:00Z,90513.181901288
361,2022-06-28T04:39:00Z,99179.23725624524
362,2022-06-28T04:40:00Z,87069.78442501779
363,2022-06-28T04:41:00Z,89979.90718308378
364,2022-06-28T04:42:00Z,96623.56166170618
365,2022-06-28T04:43:00Z,92469.86803478419
366,2022-06-28T04:44:00Z,96781.04238167679
367,2022-06-28T04:45:00Z,102744.24108825448
368,2022-06-28T04:46:00Z,112323.31839234114
