,Date,RealE_SUM
314,2022-06-28T03:52:00Z,199545159.51902986
315,2022-06-28T03:53:00Z,199550516.19452292
316,2022-06-28T03:54:00Z,199555936.9332922
317,2022-06-28T03:55:00Z,199561467.7294851
318,2022-06-28T03:56:00Z,199567530.7436663
319,2022-06-28T03:57:00Z,199573603.61373615
320,2022-06-28T03:58:00Z,199578470.78009176
321,2022-06-28T03:59:00Z,199583513.70979533
322,2022-06-28T04:00:00Z,199588615.774831
323,2022-06-28T04:01:00Z,199594161.3548568
324,2022-06-28T04:02:00Z,199599634.6583659
325,2022-06-28T04:03:00Z,199605618.82543766
326,2022-06-28T04:04:00Z,199610864.49689645
327,2022-06-28T04:05:00Z,199615949.43941373
328,2022-06-28T04:06:00Z,199621455.5958847
329,2022-06-28T04:07:00Z,199626651.2918629
330,2022-06-28T04:08:00Z,199631819.06282297
331,2022-06-28T04:09:00Z,199636996.68967184
332,2022-06-28T04:10:00Z,199642024.83554253
333,2022-06-28T04:11:00Z,199647417.64929402
334,2022-06-28T04:12:00Z,199652853.17189622
335,2022-06-28T04:13:00Z,199658282.12390628
336,2022-06-28T04:14:00Z,199663430.1830892
337,2022-06-28T04:15:00Z,199668438.6171824
338,2022-06-28T04:16:00Z,199673565.32193965
339,2022-06-28T04:17:00Z,199679018.91367143
340,2022-06-28T04:18:00Z,199683937.00211853
341,2022-06-28T04:19:00Z,199688897.79941645
342,2022-06-28T04:20:00Z,199693929.23058334
343,2022-06-28T04:21:00Z,199698753.6880881
344,2022-06-28T04:22:00Z,199703975.66643602
345,2022-06-28T04:23:00Z,199708897.0401793
346,2022-06-28T04:24:00Z,199713737.92416516
347,2022-06-28T04:25:00Z,199719685.20125818
348,2022-06-28T04:26:00Z,199723782.71736968
349,2022-06-28T04:27:00Z,199725771.96423328
350,2022-06-28T04:28:00Z,199725840.95545387
351,2022-06-28T04:29:00Z,199725840.95545387
352,2022-06-28T04:30:00Z,199728283.5731964
353,2022-06-28T04:31:00Z,199734758.89205354
354,2022-06-28T04:32:00Z,199739220.32432565
355,2022-06-28T04:33:00Z,199743819.73903897
356,2022-06-28T04:34:00Z,199748476.6464364
357,2022-06-28T04:35:00Z,199752893.7272093
358,2022-06-28T04:36:00Z,199757266.45648333
359,2022-06-28T04:37:00Z,199761775.52555054
360,2022-06-28T04:38:00Z,199766302.66374704
361,2022-06-28T04:39:00Z,199771082.76975274
362,2022-06-28T04:40:00Z,199775680.5418182
363,2022-06-28T04:41:00Z,199780514.85521144
364,2022-06-28T04:42:00Z,199785290.0332729
365,2022-06-28T04:43:00Z,199789958.43920717
366,2022-06-28T04:44:00Z,199794922.52180132
367,2022-06-28T04:45:00Z,199800199.45925727
368,2022-06-28T04:46:00Z,199805420.6858847
369,2022-06-28T04:47:00Z,199811100.9630558
370,2022-06-28T04:48:00Z,199816994.78448147
371,2022-06-28T04:49:00Z,199823212.20758498
372,2022-06-28T04:50:00Z,199830035.767842
373,2022-06-28T04:51:00Z,199836867.54133967
374,2022-06-28T04:52:00Z,199843705.8854296
375,2022-06-28T04:53:00Z,199850524.5177422
376,2022-06-28T04:54:00Z,199857090.1822456
377,2022-06-28T04:55:00Z,199862814.81091574
378,2022-06-28T04:56:00Z,199867895.52152592
379,2022-06-28T04:57:00Z,199872802.11143616
380,2022-06-28T04:58:00Z,199878053.65745005
381,2022-06-28T04:59:00Z,199883333.12848175
382,2022-06-28T05:00:00Z,199888234.7904479
383,2022-06-28T05:01:00Z,199893167.6627279
384,2022-06-28T05:02:00Z,199898410.9955013
385,2022-06-28T05:03:00Z,199903296.2309862
386,2022-06-28T05:04:00Z,199908252.1003399
387,2022-06-28T05:05:00Z,199913610.418481
388,2022-06-28T05:06:00Z,199918633.8312978
389,2022-06-28T05:07:00Z,199924174.28848895
390,2022-06-28T05:08:00Z,199929910.41569576
391,2022-06-28T05:09:00Z,199934723.37466383
392,2022-06-28T05:10:00Z,199939923.9985861
393,2022-06-28T05:11:00Z,199945377.59031773
394,2022-06-28T05:12:00Z,199950315.39054212
395,2022-06-28T05:13:00Z,199955575.14979666
396,2022-06-28T05:14:00Z,199961166.72396967
397,2022-06-28T05:15:00Z,199965700.4327586
398,2022-06-28T05:16:00Z,199970135.5826608
399,2022-06-28T05:17:00Z,199975254.0741776
400,2022-06-28T05:18:00Z,199981100.258808
401,2022-06-28T05:19:00Z,199987874.53962156
402,2022-06-28T05:20:00Z,199994624.18071342
403,2022-06-28T05:21:00Z,200001334.3982508
404,2022-06-28T05:22:00Z,200007134.58873397
405,2022-06-28T05:23:00Z,200012782.01294285
406,2022-06-28T05:24:00Z,200018835.17123526
407,2022-06-28T05:25:00Z,200025453.40047833
408,2022-06-28T05:26:00Z,200031249.8880428
409,2022-06-28T05:27:00Z,200036669.40178654
410,2022-06-28T05:28:00Z,200042155.84648052
411,2022-06-28T05:29:00Z,200048399.55195394
412,2022-06-28T05:30:00Z,200054395.2175626
413,2022-06-28T05:31:00Z,200060482.87146536
414,2022-06-28T05:32:00Z,200066738.0754756
415,2022-06-28T05:33:00Z,200072971.9250604
416,2022-06-28T05:34:00Z,200078821.39498687
417,2022-06-28T05:35:00Z,200084237.20581204
418,2022-06-28T05:36:00Z,200090436.5597866
419,2022-06-28T05:37:00Z,200096083.98399517
420,2022-06-28T05:38:00Z,200101958.09364352
421,2022-06-28T05:39:00Z,200108623.95968187
422,2022-06-28T05:40:00Z,200115362.10223687
423,2022-06-28T05:41:00Z,200122029.30466688
424,2022-06-28T05:42:00Z,200128608.4166115
425,2022-06-28T05:43:00Z,200134374.00376984
426,2022-06-28T05:44:00Z,200140713.0905484
427,2022-06-28T05:45:00Z,200147342.81832817
428,2022-06-28T05:46:00Z,200153932.31514987
429,2022-06-28T05:47:00Z,200160503.7150011
430,2022-06-28T05:48:00Z,200167195.86340904
431,2022-06-28T05:49:00Z,200173935.64861223
432,2022-06-28T05:50:00Z,200180660.6499825
433,2022-06-28T05:51:00Z,200187065.334971
